#time	diode A	diode B
1518975234.7	114.260918	114.097885
1518975239.7	114.260391	114.095078
1518975244.8	114.257263	114.091690
1518975249.8	114.254913	114.091934
1518975254.9	114.252922	114.090103
1518975260.0	114.251442	114.085464
1518975265.0	114.249100	114.083412
1518975270.1	114.244659	114.082191
1518975275.2	114.242119	114.079765
1518975280.2	114.238625	114.072479
1518975285.3	114.235298	114.068855
1518975290.4	114.231392	114.066254
1518975295.4	114.232513	114.069695
1518975300.5	114.229622	114.064026
1518975305.6	114.227684	114.061356
1518975310.6	114.224693	114.061058
1518975315.7	114.224266	114.061478
1518975320.8	114.221001	114.055573
1518975325.8	114.218369	114.052406
1518975330.9	114.213844	114.051163
1518975336.0	114.214470	114.050896
1518975341.0	114.212700	114.046661
1518975346.1	114.211205	114.045380
1518975351.2	114.206589	114.043465
1518975356.2	114.203041	114.039299
1518975361.3	114.200729	114.035263
1518975366.4	114.197220	114.030762
1518975371.4	114.194084	114.030197
1518975376.5	114.193771	114.030846
1518975381.6	114.192871	114.026123
1518975386.6	114.189682	114.023834
1518975391.7	114.187408	114.024353
1518975396.7	114.184425	114.019928
1518975401.8	114.182449	114.014824
1518975406.9	114.179352	114.014908
1518975411.9	114.175316	114.012482
1518975417.0	114.174973	114.009911
1518975422.1	114.173065	114.006294
1518975427.1	114.167984	114.004044
1518975432.2	114.166893	114.004166
1518975437.3	114.163689	113.997475
1518975442.3	114.162010	113.995598
1518975447.4	114.154770	113.990204
1518975452.5	114.153999	113.990715
1518975457.5	114.152229	113.986519
1518975462.6	114.149773	113.983505
1518975467.7	114.144493	113.980843
1518975472.7	114.140190	113.976723
1518975477.8	114.138542	113.972641
1518975482.9	114.137863	113.972054
1518975487.9	114.135643	113.972717
1518975493.0	114.132942	113.969055
1518975498.1	114.130836	113.964111
1518975503.1	114.127068	113.961548
1518975508.2	114.123932	113.960480
1518975513.3	114.121086	113.956520
1518975518.3	114.120468	113.954094
1518975523.4	114.117905	113.953491
1518975528.5	114.116081	113.952576
1518975533.5	114.114784	113.951042
1518975538.6	114.113731	113.946693
1518975543.7	114.109985	113.944969
1518975548.7	114.107353	113.943710
1518975553.8	114.104103	113.939522
1518975558.9	114.103279	113.936920
1518975563.9	114.095978	113.933044
1518975569.0	114.091858	113.927948
1518975574.1	114.091148	113.924973
1518975579.1	114.091606	113.926193
1518975584.2	114.088623	113.925804
1518975589.3	114.088745	113.924438
1518975594.3	114.087090	113.919846
1518975599.4	114.083511	113.918076
1518975604.5	114.080917	113.917274
1518975609.5	114.077621	113.913269
1518975614.6	114.074547	113.908340
1518975619.7	114.071548	113.906265
1518975624.7	114.069901	113.907578
1518975629.8	114.070961	113.906647
1518975634.9	114.068092	113.901451
1518975639.9	114.062599	113.898010
1518975645.0	114.058365	113.895950
1518975650.0	114.058601	113.893272
1518975655.1	114.055595	113.889008
1518975660.2	114.058220	113.894402
1518975665.3	114.055908	113.892014
1518975670.3	114.053810	113.887306
1518975675.4	114.050262	113.884872
1518975680.5	114.045761	113.882500
1518975685.5	114.042725	113.878616
1518975690.6	114.040565	113.873604
1518975695.6	114.036858	113.870667
1518975700.7	114.034447	113.871086
1518975705.8	114.031158	113.867676
1518975710.8	114.028763	113.861801
1518975715.9	114.027855	113.861710
1518975721.0	114.022697	113.859970
1518975726.0	114.020706	113.856064
1518975731.1	114.020531	113.853394
1518975736.2	114.015648	113.851982
1518975741.2	114.012650	113.850281
1518975746.3	114.010162	113.844765
1518975751.4	114.010498	113.844200
1518975756.4	114.009224	113.845490
1518975761.5	114.006386	113.843307
1518975766.6	114.008209	113.842026
1518975771.6	114.005600	113.838791
1518975776.7	114.000320	113.835922
1518975781.8	113.996284	113.833397
1518975786.8	113.995895	113.830215
1518975791.9	113.993484	113.827271
1518975797.0	113.989311	113.826393
1518975802.0	113.987968	113.824440
1518975807.1	113.988297	113.821609
1518975812.2	113.985359	113.819382
1518975817.2	113.980202	113.817146
1518975822.3	113.978935	113.814789
1518975827.4	113.976585	113.810066
1518975832.4	113.973083	113.808205
1518975837.5	113.971069	113.808136
1518975842.6	113.968124	113.802872
1518975847.6	113.963287	113.796196
1518975852.7	113.958328	113.793411
1518975857.8	113.955139	113.792030
1518975862.8	113.954788	113.791176
1518975867.9	113.953819	113.786385
1518975873.0	113.954506	113.789467
1518975878.0	113.947975	113.784882
1518975883.1	113.944984	113.778923
1518975888.2	113.940117	113.774483
1518975893.2	113.935898	113.772362
1518975898.3	113.936478	113.771599
1518975903.4	113.933640	113.766800
1518975908.4	113.930893	113.765717
1518975913.5	113.931900	113.768738
1518975918.6	113.928612	113.763954
1518975923.6	113.925468	113.758545
1518975928.7	113.920601	113.756058
1518975933.8	113.918381	113.754768
1518975938.8	113.916924	113.750847
1518975943.9	113.914185	113.748322
1518975949.0	113.910629	113.747086
1518975954.0	113.907722	113.743866
1518975959.1	113.907318	113.741638
1518975964.2	113.905785	113.739258
1518975969.2	113.902039	113.737572
1518975974.3	113.901390	113.736488
1518975979.4	113.901466	113.734535
1518975984.4	113.900368	113.734489
1518975989.5	113.896461	113.732658
1518975994.6	113.894188	113.728485
1518975999.6	113.888977	113.722427
1518976004.7	113.887665	113.723305
1518976009.8	113.885399	113.720245
1518976014.8	113.880775	113.713600
1518976019.9	113.876472	113.711578
1518976024.9	113.873032	113.710243
1518976030.0	113.871407	113.706207
1518976035.1	113.871231	113.704788
1518976040.1	113.871086	113.705231
1518976045.2	113.869232	113.706146
1518976050.3	113.868317	113.702934
1518976055.3	113.865097	113.698166
1518976060.4	113.864464	113.700623
1518976065.5	113.863663	113.699127
1518976070.5	113.861290	113.694847
1518976075.6	113.855530	113.689774
1518976080.7	113.851555	113.688736
1518976085.7	113.848267	113.682587
1518976090.8	113.847549	113.679886
1518976095.9	113.844765	113.679726
1518976100.9	113.842323	113.678551
1518976106.0	113.840034	113.673630
1518976111.1	113.840652	113.672867
1518976116.1	113.836502	113.671738
1518976121.2	113.835266	113.671394
1518976126.3	113.831139	113.663719
1518976131.3	113.826279	113.660263
1518976136.4	113.823296	113.659409
1518976141.4	113.823143	113.657593
1518976146.5	113.822556	113.655571
1518976151.6	113.818481	113.654549
1518976156.6	113.814957	113.650871
1518976161.7	113.813858	113.646576
1518976166.8	113.809990	113.643936
1518976171.8	113.808685	113.644051
1518976176.9	113.808571	113.642471
1518976182.0	113.806076	113.639313
1518976187.0	113.804939	113.640610
1518976192.1	113.803131	113.640022
1518976197.2	113.802124	113.635727
1518976202.2	113.801064	113.633835
1518976207.3	113.793442	113.629013
1518976212.4	113.789833	113.625809
1518976217.4	113.788467	113.621010
1518976222.5	113.787422	113.622231
1518976227.6	113.783875	113.620155
1518976232.6	113.783325	113.617104
1518976237.7	113.782936	113.616142
1518976242.8	113.779198	113.614670
1518976247.8	113.777763	113.611832
1518976252.9	113.777367	113.610130
1518976258.0	113.775360	113.609245
1518976263.0	113.773483	113.609886
1518976268.1	113.771118	113.605141
1518976273.2	113.769905	113.602242
1518976278.2	113.767181	113.603073
1518976283.3	113.761063	113.595734
1518976288.4	113.757904	113.590782
1518976293.4	113.754013	113.589256
1518976298.5	113.750847	113.587196
1518976303.6	113.748604	113.581543
1518976308.6	113.745979	113.579308
1518976313.7	113.742531	113.578140
1518976318.8	113.741020	113.574295
1518976323.8	113.739441	113.572144
1518976328.9	113.736961	113.572456
1518976333.9	113.735542	113.570282
1518976339.0	113.733208	113.566055
1518976344.1	113.732895	113.567497
1518976349.1	113.731377	113.567337
1518976354.2	113.727432	113.561600
1518976359.3	113.727470	113.560158
1518976364.3	113.722343	113.556808
1518976369.4	113.716888	113.552498
1518976374.5	113.715637	113.547791
1518976379.5	113.709816	113.544228
1518976384.6	113.706993	113.543739
1518976389.7	113.707848	113.541451
1518976394.7	113.702820	113.536186
1518976399.8	113.700279	113.536148
1518976404.9	113.697487	113.531830
1518976409.9	113.693344	113.525505
1518976415.0	113.691956	113.526276
1518976420.1	113.689880	113.525635
1518976425.1	113.686302	113.519127
1518976430.2	113.685379	113.518509
1518976435.3	113.682632	113.517151
1518976440.3	113.679199	113.514481
1518976445.4	113.676170	113.509087
1518976450.5	113.673447	113.507782
1518976455.5	113.671295	113.507660
1518976460.6	113.668251	113.501869
1518976465.7	113.666611	113.499481
1518976470.7	113.665779	113.502037
1518976475.8	113.664810	113.499603
1518976480.9	113.661957	113.493896
1518976485.9	113.654968	113.490463
1518976491.0	113.653534	113.489212
1518976496.1	113.650436	113.482155
1518976501.1	113.644325	113.478249
1518976506.2	113.643982	113.481018
1518976511.3	113.641327	113.474571
1518976516.3	113.639626	113.471436
1518976521.4	113.637955	113.472832
1518976526.4	113.633621	113.468987
1518976531.5	113.630661	113.464798
1518976536.6	113.627968	113.461617
1518976541.6	113.625793	113.461700
1518976546.7	113.623436	113.457405
1518976551.8	113.621925	113.454208
1518976556.8	113.618340	113.453262
1518976561.9	113.616127	113.451141
1518976567.0	113.614120	113.446388
1518976572.0	113.612831	113.446594
1518976577.1	113.610344	113.445816
1518976582.2	113.608803	113.440384
1518976587.2	113.607422	113.439407
1518976592.3	113.604729	113.439919
1518976597.4	113.604973	113.438606
1518976602.4	113.603394	113.435928
1518976607.5	113.600380	113.435081
1518976612.6	113.600250	113.435333
1518976617.6	113.598541	113.430374
1518976622.7	113.595917	113.429855
1518976627.7	113.592873	113.427872
1518976632.8	113.590347	113.422592
1518976637.9	113.586517	113.419815
1518976642.9	113.583336	113.418556
1518976648.0	113.580147	113.412674
1518976653.1	113.576515	113.410049
1518976658.1	113.575859	113.411430
1518976663.2	113.574623	113.407303
1518976668.3	113.572395	113.404640
1518976673.3	113.569557	113.403664
1518976678.4	113.564972	113.400917
1518976683.5	113.561852	113.395020
1518976688.5	113.557632	113.390556
1518976693.6	113.554695	113.390434
1518976698.7	113.552292	113.385147
1518976703.7	113.551147	113.383667
1518976708.8	113.548378	113.383942
1518976713.9	113.546822	113.381348
1518976718.9	113.546074	113.378609
1518976724.0	113.542946	113.378006
1518976729.1	113.535332	113.370079
1518976734.1	113.534683	113.366676
1518976739.2	113.535645	113.369942
1518976744.3	113.534355	113.369919
1518976749.3	113.530586	113.365227
1518976754.4	113.527901	113.360603
1518976759.5	113.525391	113.360474
1518976764.5	113.522697	113.356934
1518976769.6	113.522606	113.353851
1518976774.7	113.521194	113.355682
1518976779.7	113.516602	113.351845
1518976784.8	113.514290	113.347656
1518976789.9	113.511864	113.345482
1518976794.9	113.509079	113.345108
1518976800.0	113.505493	113.337936
1518976805.0	113.502892	113.336159
1518976810.1	113.503044	113.338615
1518976815.2	113.503151	113.337250
1518976820.3	113.501678	113.333511
1518976825.3	113.498688	113.333252
1518976830.4	113.493523	113.328003
1518976835.5	113.490120	113.322693
1518976840.5	113.485779	113.318489
1518976845.6	113.482903	113.318939
1518976850.7	113.481606	113.315277
1518976855.7	113.478409	113.310722
1518976860.8	113.476593	113.311211
1518976865.9	113.475487	113.309250
1518976870.9	113.471275	113.303185
1518976876.0	113.468407	113.303688
1518976881.0	113.466034	113.301346
1518976886.1	113.462914	113.294601
1518976891.2	113.461052	113.295563
1518976896.2	113.458504	113.293808
1518976901.3	113.457733	113.290230
1518976906.4	113.454521	113.287514
1518976911.4	113.451912	113.286766
1518976916.5	113.449509	113.284081
1518976921.6	113.444878	113.276375
1518976926.6	113.441475	113.276169
1518976931.7	113.441536	113.276474
1518976936.8	113.440681	113.272568
1518976941.8	113.438866	113.273750
1518976946.9	113.435318	113.269318
1518976952.0	113.434464	113.266281
1518976957.0	113.430000	113.264366
1518976962.1	113.429947	113.265327
1518976967.2	113.431885	113.262787
1518976972.2	113.427635	113.260963
1518976977.3	113.424011	113.259705
1518976982.4	113.420654	113.253242
1518976987.4	113.418793	113.251648
1518976992.5	113.418495	113.252991
1518976997.6	113.414192	113.248581
1518977002.6	113.407593	113.239449
1518977007.7	113.403625	113.238258
1518977012.8	113.402573	113.237717
1518977017.8	113.402359	113.233650
1518977022.9	113.400063	113.234009
1518977028.0	113.397049	113.232002
1518977033.0	113.394547	113.226402
1518977038.1	113.394409	113.227547
1518977043.1	113.391899	113.226936
1518977048.2	113.388779	113.220642
1518977053.3	113.388336	113.220596
1518977058.3	113.385025	113.220543
1518977063.4	113.381447	113.215347
1518977068.5	113.376541	113.208275
1518977073.5	113.372620	113.206062
1518977078.6	113.370132	113.205421
1518977083.7	113.367180	113.199158
1518977088.7	113.364525	113.198128
1518977093.8	113.364090	113.198692
1518977098.9	113.361198	113.193237
1518977103.9	113.359856	113.193459
1518977109.0	113.355667	113.191307
1518977114.1	113.355423	113.187874
1518977119.1	113.356224	113.188667
1518977124.2	113.354263	113.189636
1518977129.3	113.351357	113.183388
1518977134.3	113.348816	113.181740
1518977139.4	113.345772	113.180702
1518977144.5	113.345695	113.179184
1518977149.5	113.342590	113.173828
1518977154.6	113.340134	113.174423
1518977159.7	113.337692	113.172462
1518977164.7	113.334305	113.165176
1518977169.8	113.328011	113.161438
1518977174.9	113.324661	113.159561
1518977179.9	113.322067	113.154419
1518977185.0	113.318542	113.151268
1518977190.1	113.316345	113.150864
1518977195.1	113.312233	113.143913
1518977200.2	113.308723	113.142418
1518977205.3	113.306450	113.141663
1518977210.3	113.304390	113.137596
1518977215.4	113.307510	113.139832
1518977220.5	113.304306	113.139053
1518977225.5	113.302353	113.134697
1518977230.6	113.301682	113.133575
1518977235.7	113.300026	113.134804
1518977240.7	113.296425	113.130173
1518977245.8	113.295204	113.126984
1518977250.9	113.292641	113.126663
1518977255.9	113.289757	113.123947
1518977261.0	113.287186	113.119118
1518977266.1	113.282906	113.116592
1518977271.1	113.281807	113.116455
1518977276.2	113.278130	113.110001
1518977281.3	113.273071	113.106094
1518977286.3	113.273643	113.108192
1518977291.4	113.271317	113.103165
1518977296.5	113.272247	113.104607
1518977301.5	113.269890	113.104439
1518977306.6	113.267120	113.098862
1518977311.7	113.263443	113.096489
1518977316.7	113.261436	113.096077
1518977321.8	113.256775	113.087433
1518977326.9	113.250458	113.083183
1518977331.9	113.249176	113.083115
1518977337.0	113.245056	113.077843
1518977342.1	113.246635	113.078125
1518977347.1	113.245003	113.080338
1518977352.2	113.243950	113.076317
1518977357.3	113.240128	113.071335
1518977362.3	113.237930	113.072266
1518977367.4	113.237328	113.070068
1518977372.5	113.234077	113.065407
1518977377.5	113.230667	113.065109
1518977382.6	113.230148	113.062965
1518977387.6	113.230598	113.062141
1518977392.7	113.226768	113.061516
1518977397.8	113.220428	113.053146
1518977402.8	113.217377	113.047874
1518977407.9	113.213699	113.048553
1518977413.0	113.214272	113.048264
1518977418.0	113.214050	113.045502
1518977423.1	113.208099	113.041252
1518977428.2	113.206360	113.039993
1518977433.2	113.203804	113.035233
1518977438.3	113.197395	113.031166
1518977443.4	113.193733	113.027573
1518977448.4	113.190826	113.021507
1518977453.5	113.190430	113.023964
1518977458.6	113.188988	113.021797
1518977463.6	113.184860	113.016129
1518977468.7	113.183525	113.018501
1518977473.8	113.182289	113.015068
1518977478.8	113.184029	113.014839
1518977483.9	113.180153	113.014771
1518977489.0	113.178185	113.012169
1518977494.0	113.175751	113.006226
1518977499.1	113.172401	113.005783
1518977504.1	113.171127	113.004303
1518977509.2	113.167557	112.998337
1518977514.3	113.167824	113.001099
1518977519.3	113.162300	112.995300
1518977524.4	113.160416	112.991661
1518977529.5	113.157738	112.990715
1518977534.5	113.156807	112.990395
1518977539.6	113.155647	112.986282
1518977544.7	113.152328	112.986252
1518977549.7	113.151207	112.984406
1518977554.8	113.150452	112.981010
1518977559.9	113.148079	112.981850
1518977564.9	113.146362	112.979614
1518977570.0	113.138618	112.969345
1518977575.1	113.131035	112.964241
1518977580.1	113.130219	112.963379
